transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,sale_hour,time_category,age_category,profit,Year_name,Month_name,Day_name
133,2022-06-23,9:01:00,70,Male,20,Electronics,3,300,87,900,9,Morning,Adult,813.00,2022,June,Thursday
1133,2022-03-05,6:42:00,58,Male,20,Electronics,3,300,159,900,6,Morning,Adult,741.00,2022,March,Saturday
16,2022-06-25,10:33:00,82,Male,19,Clothing,3,500,180,1500,10,Morning,Adult,1320.00,2022,June,Saturday
42,2022-12-08,8:29:00,63,Male,22,Clothing,3,300,147,900,8,Morning,Adult,753.00,2022,December,Thursday
292,2022-10-10,6:33:00,111,Male,20,Beauty,4,300,141,1200,6,Morning,Adult,1059.00,2022,October,Monday
416,2022-08-21,9:29:00,55,Male,53,Electronics,4,500,245,2000,9,Morning,Adult,1755.00,2022,August,Sunday
584,2022-12-31,10:21:00,106,Female,27,Beauty,4,50,17,200,10,Morning,Adult,183.00,2022,December,Saturday
861,2022-09-30,8:57:00,22,Female,41,Clothing,3,30,10,90,8,Morning,Adult,80.00,2022,September,Friday
1016,2022-12-12,7:39:00,52,Male,19,Clothing,3,500,200,1500,7,Morning,Adult,1300.00,2022,December,Monday
1042,2022-02-11,6:21:00,7,Male,22,Clothing,3,300,150,900,6,Morning,Adult,750.00,2022,February,Friday
1292,2022-05-15,8:20:00,88,Male,20,Beauty,4,300,90,1200,8,Morning,Adult,1110.00,2022,May,Sunday
1416,2022-12-29,10:47:00,111,Male,53,Electronics,4,500,125,2000,10,Morning,Adult,1875.00,2022,December,Thursday
1584,2022-09-03,11:07:00,62,Female,27,Beauty,4,50,17,200,11,Morning,Adult,183.00,2022,September,Saturday
1861,2022-07-04,10:41:00,145,Female,41,Clothing,3,30,10,90,10,Morning,Adult,80.00,2022,July,Monday
256,2022-01-09,8:05:00,3,Male,23,Clothing,2,500,270,1000,8,Morning,Adult,730.00,2022,January,Sunday
1256,2022-11-05,9:58:00,29,Male,23,Clothing,2,500,190,1000,9,Morning,Adult,810.00,2022,November,Saturday
44,2022-03-03,11:07:00,93,Female,22,Clothing,1,25,12,25,11,Morning,Adult,13.00,2022,March,Thursday
257,2022-12-10,8:49:00,130,Male,19,Beauty,4,500,165,2000,8,Morning,Adult,1835.00,2022,December,Saturday
1044,2022-02-20,9:08:00,70,Female,22,Clothing,1,25,8,25,9,Morning,Adult,17.00,2022,February,Sunday
1257,2022-05-10,11:55:00,29,Male,19,Beauty,4,500,255,2000,11,Morning,Adult,1745.00,2022,May,Tuesday
268,2022-04-14,8:26:00,93,Female,28,Electronics,1,30,9,30,8,Morning,Adult,21.00,2022,April,Thursday
287,2022-08-26,11:07:00,88,Male,54,Clothing,4,25,10,100,11,Morning,Adult,90.00,2022,August,Friday
966,2022-11-07,7:22:00,119,Male,60,Electronics,2,500,190,1000,7,Morning,Old,810.00,2022,November,Monday
1268,2022-06-09,9:33:00,15,Female,28,Electronics,1,30,14,30,9,Morning,Adult,16.00,2022,June,Thursday
1287,2022-09-13,8:03:00,120,Male,54,Clothing,4,25,7,100,8,Morning,Adult,93.00,2022,September,Tuesday
1966,2022-07-20,9:52:00,74,Male,60,Electronics,2,500,200,1000,9,Morning,Old,800.00,2022,July,Wednesday
70,2022-12-27,10:48:00,147,Female,43,Clothing,1,300,84,300,10,Morning,Adult,216.00,2022,December,Tuesday
371,2022-12-18,10:01:00,32,Female,20,Beauty,1,25,13,25,10,Morning,Adult,12.00,2022,December,Sunday
900,2022-11-10,8:41:00,130,Male,21,Clothing,2,30,16,60,8,Morning,Adult,44.00,2022,November,Thursday
1070,2022-07-14,11:12:00,102,Female,43,Clothing,1,300,120,300,11,Morning,Adult,180.00,2022,July,Thursday
1371,2022-05-06,6:52:00,41,Female,20,Beauty,1,25,14,25,6,Morning,Adult,11.00,2022,May,Friday
1900,2022-01-21,6:43:00,65,Male,21,Clothing,2,30,11,60,6,Morning,Adult,49.00,2022,January,Friday
8,2022-12-27,11:19:00,148,Male,30,Electronics,4,25,11,100,11,Morning,Adult,89.00,2022,December,Tuesday
41,2022-10-11,10:36:00,88,Male,34,Clothing,2,25,13,50,10,Morning,Adult,37.00,2022,October,Tuesday
454,2022-03-12,7:20:00,13,Female,46,Beauty,1,25,13,25,7,Morning,Adult,12.00,2022,March,Saturday
780,2022-07-06,11:30:00,107,Male,52,Electronics,2,25,13,50,11,Morning,Adult,37.00,2022,July,Wednesday
920,2022-08-20,10:25:00,99,Female,28,Beauty,3,25,7,75,10,Morning,Adult,68.00,2022,August,Saturday
1008,2022-01-10,8:51:00,116,Male,30,Electronics,4,25,13,100,8,Morning,Adult,87.00,2022,January,Monday
1041,2022-05-10,7:27:00,74,Male,34,Clothing,2,25,11,50,7,Morning,Adult,39.00,2022,May,Tuesday
1454,2022-06-25,11:18:00,22,Female,46,Beauty,1,25,7,25,11,Morning,Adult,18.00,2022,June,Saturday
1780,2022-12-11,10:00:00,32,Male,52,Electronics,2,25,11,50,10,Morning,Adult,39.00,2022,December,Sunday
1920,2022-10-24,8:33:00,23,Female,28,Beauty,3,25,9,75,8,Morning,Adult,66.00,2022,October,Monday
396,2022-12-15,7:11:00,29,Female,55,Beauty,1,30,11,30,7,Morning,Adult,19.00,2022,December,Thursday
1396,2022-06-07,6:23:00,9,Female,55,Beauty,1,30,8,30,6,Morning,Adult,22.00,2022,June,Tuesday
168,2022-04-29,9:20:00,138,Male,53,Clothing,1,300,102,300,9,Morning,Adult,198.00,2022,April,Friday
400,2022-03-08,9:52:00,2,Male,53,Clothing,4,50,24,200,9,Morning,Adult,176.00,2022,March,Tuesday
611,2022-07-21,8:13:00,11,Male,51,Beauty,3,500,180,1500,8,Morning,Adult,1320.00,2022,July,Thursday
800,2022-09-19,7:33:00,111,Male,32,Clothing,4,300,87,1200,7,Morning,Adult,1113.00,2022,September,Monday
1168,2022-07-10,7:56:00,68,Male,53,Clothing,1,300,150,300,7,Morning,Adult,150.00,2022,July,Sunday
1400,2022-09-12,11:54:00,115,Male,53,Clothing,4,50,20,200,11,Morning,Adult,180.00,2022,September,Monday
1611,2022-11-17,7:30:00,125,Male,51,Beauty,3,500,180,1500,7,Morning,Adult,1320.00,2022,November,Thursday
1800,2022-08-21,10:53:00,1,Male,32,Clothing,4,300,111,1200,10,Morning,Adult,1089.00,2022,August,Sunday
272,2022-06-10,11:57:00,112,Female,61,Electronics,2,50,28,100,11,Morning,Old,72.00,2022,June,Friday
473,2022-09-25,10:09:00,1,Male,64,Beauty,1,50,15,50,10,Morning,Old,35.00,2022,September,Sunday
506,2022-04-29,7:13:00,9,Male,34,Beauty,3,500,200,1500,7,Morning,Adult,1300.00,2022,April,Friday
766,2022-01-04,8:02:00,128,Male,38,Electronics,3,300,165,900,8,Morning,Adult,735.00,2022,January,Tuesday
1272,2022-04-14,11:59:00,66,Female,61,Electronics,2,50,17,100,11,Morning,Old,83.00,2022,April,Thursday
1473,2022-03-19,9:06:00,30,Male,64,Beauty,1,50,13,50,9,Morning,Old,37.00,2022,March,Saturday
1506,2022-01-09,7:31:00,52,Male,34,Beauty,3,500,245,1500,7,Morning,Adult,1255.00,2022,January,Sunday
1766,2022-11-22,6:08:00,6,Male,38,Electronics,3,300,129,900,6,Morning,Adult,771.00,2022,November,Tuesday
135,2022-04-18,7:22:00,104,Male,20,Clothing,2,25,13,50,7,Morning,Adult,37.00,2022,April,Monday
1135,2022-01-14,8:16:00,124,Male,20,Clothing,2,25,13,50,8,Morning,Adult,37.00,2022,January,Friday
2,2022-06-24,10:07:00,104,Female,26,Clothing,2,500,135,1000,10,Morning,Adult,865.00,2022,June,Friday
158,2022-01-21,11:38:00,141,Female,44,Electronics,2,300,132,600,11,Morning,Adult,468.00,2022,January,Friday
185,2022-06-27,9:48:00,57,Male,24,Clothing,1,25,7,25,9,Morning,Adult,18.00,2022,June,Monday
433,2022-07-29,8:48:00,144,Male,29,Beauty,4,50,20,200,8,Morning,Adult,180.00,2022,July,Friday
1002,2022-03-02,9:24:00,69,Female,26,Clothing,2,500,270,1000,9,Morning,Adult,730.00,2022,March,Wednesday
1158,2022-02-24,9:29:00,77,Female,44,Electronics,2,300,138,600,9,Morning,Adult,462.00,2022,February,Thursday
1185,2022-10-04,10:28:00,153,Male,24,Clothing,1,25,10,25,10,Morning,Adult,15.00,2022,October,Tuesday
1433,2022-01-16,11:41:00,113,Male,29,Beauty,4,50,16,200,11,Morning,Adult,184.00,2022,January,Sunday
152,2022-06-16,11:58:00,120,Male,43,Electronics,4,500,210,2000,11,Morning,Adult,1790.00,2022,June,Thursday
753,2022-07-06,10:07:00,70,Female,32,Clothing,1,30,16,30,10,Morning,Adult,14.00,2022,July,Wednesday
763,2022-04-23,9:43:00,58,Male,34,Clothing,2,25,12,50,9,Morning,Adult,38.00,2022,April,Saturday
932,2022-10-08,8:33:00,120,Female,45,Beauty,4,25,8,100,8,Morning,Adult,92.00,2022,October,Saturday
1152,2022-12-26,7:48:00,87,Male,43,Electronics,4,500,170,2000,7,Morning,Adult,1830.00,2022,December,Monday
1753,2022-07-17,7:40:00,28,Female,32,Clothing,1,30,11,30,7,Morning,Adult,19.00,2022,July,Sunday
1763,2022-06-30,11:37:00,93,Male,34,Clothing,2,25,14,50,11,Morning,Adult,36.00,2022,June,Thursday
1932,2022-11-08,7:07:00,96,Female,45,Beauty,4,25,6,100,7,Morning,Adult,94.00,2022,November,Tuesday
399,2022-12-07,9:25:00,136,Female,64,Beauty,2,30,13,60,9,Morning,Old,47.00,2022,December,Wednesday
500,2022-10-14,6:11:00,120,Female,60,Beauty,4,25,12,100,6,Morning,Old,88.00,2022,October,Friday
514,2022-11-04,8:35:00,139,Female,18,Electronics,1,300,96,300,8,Morning,Adult,204.00,2022,November,Friday
1399,2022-01-28,9:32:00,15,Female,64,Beauty,2,30,16,60,9,Morning,Old,44.00,2022,January,Friday
1500,2022-04-20,8:36:00,53,Female,60,Beauty,4,25,9,100,8,Morning,Old,91.00,2022,April,Wednesday
1514,2022-07-12,10:55:00,59,Female,18,Electronics,1,300,75,300,10,Morning,Adult,225.00,2022,July,Tuesday
947,2022-07-31,7:09:00,4,Male,50,Beauty,1,300,129,300,7,Morning,Adult,171.00,2022,July,Sunday
1947,2022-03-05,6:27:00,134,Male,50,Beauty,1,300,75,300,6,Morning,Adult,225.00,2022,March,Saturday
220,2022-05-07,6:44:00,138,Male,64,Beauty,1,500,140,500,6,Morning,Old,360.00,2022,May,Saturday
339,2022-08-18,10:27:00,33,Female,22,Electronics,2,25,10,50,10,Morning,Adult,40.00,2022,August,Thursday
785,2022-10-19,6:09:00,88,Female,31,Beauty,4,50,13,200,6,Morning,Adult,187.00,2022,October,Wednesday
885,2022-09-17,10:10:00,121,Female,52,Clothing,4,30,14,120,10,Morning,Adult,106.00,2022,September,Saturday
888,2022-12-01,6:03:00,63,Female,52,Electronics,4,25,13,100,6,Morning,Adult,87.00,2022,December,Thursday
1220,2022-06-29,11:16:00,47,Male,64,Beauty,1,500,240,500,11,Morning,Old,260.00,2022,June,Wednesday
1339,2022-11-10,10:34:00,132,Female,22,Electronics,2,25,8,50,10,Morning,Adult,42.00,2022,November,Thursday
1785,2022-02-20,11:17:00,144,Female,31,Beauty,4,50,17,200,11,Morning,Adult,183.00,2022,February,Sunday
1885,2022-11-09,7:32:00,148,Female,52,Clothing,4,30,11,120,7,Morning,Adult,109.00,2022,November,Wednesday
1888,2022-06-14,8:10:00,49,Female,52,Electronics,4,25,13,100,8,Morning,Adult,87.00,2022,June,Tuesday
621,2022-04-13,9:55:00,138,Female,40,Beauty,2,500,275,1000,9,Morning,Adult,725.00,2022,April,Wednesday
1621,2022-09-22,10:49:00,2,Female,40,Beauty,2,500,160,1000,10,Morning,Adult,840.00,2022,September,Thursday
52,2022-09-19,9:42:00,55,Female,36,Beauty,1,300,111,300,9,Morning,Adult,189.00,2022,September,Monday
536,2022-08-20,6:25:00,17,Female,55,Beauty,4,30,9,120,6,Morning,Adult,111.00,2022,August,Saturday
1052,2022-02-12,6:12:00,94,Female,36,Beauty,1,300,120,300,6,Morning,Adult,180.00,2022,February,Saturday
1536,2022-05-11,7:23:00,14,Female,55,Beauty,4,30,14,120,7,Morning,Adult,106.00,2022,May,Wednesday
197,2022-04-03,11:57:00,14,Female,42,Clothing,4,50,26,200,11,Morning,Adult,174.00,2022,April,Sunday
750,2022-11-13,7:33:00,69,Female,35,Clothing,3,25,9,75,7,Morning,Adult,66.00,2022,November,Sunday
910,2022-08-21,6:29:00,138,Female,20,Beauty,3,50,23,150,6,Morning,Adult,127.00,2022,August,Sunday
917,2022-02-15,11:50:00,120,Female,57,Electronics,4,50,17,200,11,Morning,Adult,183.00,2022,February,Tuesday
1197,2022-08-13,10:07:00,77,Female,42,Clothing,4,50,19,200,10,Morning,Adult,181.00,2022,August,Saturday
1750,2022-01-20,10:10:00,138,Female,35,Clothing,3,25,7,75,10,Morning,Adult,68.00,2022,January,Thursday
1910,2022-10-09,6:22:00,141,Female,20,Beauty,3,50,18,150,6,Morning,Adult,132.00,2022,October,Sunday
1917,2022-05-02,7:17:00,52,Female,57,Electronics,4,50,24,200,7,Morning,Adult,176.00,2022,May,Monday
198,2022-05-21,11:42:00,30,Female,54,Beauty,3,300,114,900,11,Morning,Adult,786.00,2022,May,Saturday
444,2022-10-06,7:06:00,51,Female,61,Clothing,3,30,16,90,7,Morning,Old,74.00,2022,October,Thursday
547,2022-11-14,7:36:00,3,Male,63,Clothing,4,500,250,2000,7,Morning,Old,1750.00,2022,November,Monday
705,2022-09-30,7:28:00,37,Male,60,Electronics,2,25,6,50,7,Morning,Old,44.00,2022,September,Friday
1198,2022-08-07,10:43:00,147,Female,54,Beauty,3,300,159,900,10,Morning,Adult,741.00,2022,August,Sunday
1444,2022-04-29,6:18:00,135,Female,61,Clothing,3,30,14,90,6,Morning,Old,76.00,2022,April,Friday
1547,2022-08-11,6:39:00,142,Male,63,Clothing,4,500,235,2000,6,Morning,Old,1765.00,2022,August,Thursday
1705,2022-08-14,8:32:00,94,Male,60,Electronics,2,25,9,50,8,Morning,Old,41.00,2022,August,Sunday
423,2022-07-18,6:06:00,41,Female,27,Clothing,1,25,12,25,6,Morning,Adult,13.00,2022,July,Monday
1423,2022-06-15,7:56:00,131,Female,27,Clothing,1,25,11,25,7,Morning,Adult,14.00,2022,June,Wednesday
248,2022-07-02,7:11:00,5,Male,26,Clothing,3,300,126,900,7,Morning,Adult,774.00,2022,July,Saturday
360,2022-09-09,9:04:00,26,Male,42,Clothing,4,25,11,100,9,Morning,Adult,89.00,2022,September,Friday
377,2022-09-13,8:30:00,141,Female,46,Clothing,4,50,18,200,8,Morning,Adult,182.00,2022,September,Tuesday
1248,2022-09-08,8:20:00,68,Male,26,Clothing,3,300,111,900,8,Morning,Adult,789.00,2022,September,Thursday
1360,2022-06-18,9:31:00,93,Male,42,Clothing,4,25,6,100,9,Morning,Adult,94.00,2022,June,Saturday
1377,2022-03-21,7:52:00,71,Female,46,Clothing,4,50,14,200,7,Morning,Adult,186.00,2022,March,Monday
397,2023-10-26,8:06:00,59,Female,30,Beauty,1,25,11,25,8,Morning,Adult,14.00,2023,October,Thursday
623,2023-11-15,10:00:00,39,Male,34,Clothing,3,50,26,150,10,Morning,Adult,124.00,2023,November,Wednesday
1397,2023-01-01,11:05:00,6,Female,30,Beauty,1,25,12,25,11,Morning,Adult,13.00,2023,January,Sunday
1623,2023-03-05,6:14:00,76,Male,34,Clothing,3,50,22,150,6,Morning,Adult,128.00,2023,March,Sunday
717,2023-11-30,8:15:00,8,Male,57,Clothing,1,500,190,500,8,Morning,Adult,310.00,2023,November,Thursday
1717,2023-01-12,9:40:00,21,Male,57,Clothing,1,500,175,500,9,Morning,Adult,325.00,2023,January,Thursday
130,2023-06-19,6:21:00,114,Female,57,Clothing,1,500,125,500,6,Morning,Adult,375.00,2023,June,Monday
658,2023-10-30,7:47:00,93,Male,59,Clothing,1,25,7,25,7,Morning,Adult,18.00,2023,October,Monday
1130,2023-02-20,9:03:00,28,Female,57,Clothing,1,500,180,500,9,Morning,Adult,320.00,2023,February,Monday
1658,2023-04-10,6:08:00,148,Male,59,Clothing,1,25,12,25,6,Morning,Adult,13.00,2023,April,Monday
7,2023-07-06,6:24:00,38,Male,46,Clothing,2,25,13,50,6,Morning,Adult,37.00,2023,July,Thursday
119,2023-09-01,9:11:00,127,Female,60,Clothing,3,50,28,150,9,Morning,Old,122.00,2023,September,Friday
278,2023-12-22,11:42:00,71,Female,37,Clothing,4,25,14,100,11,Morning,Adult,86.00,2023,December,Friday
1007,2023-06-09,10:09:00,15,Male,46,Clothing,2,25,12,50,10,Morning,Adult,38.00,2023,June,Friday
1119,2023-11-19,9:36:00,1,Female,60,Clothing,3,50,26,150,9,Morning,Old,124.00,2023,November,Sunday
1278,2023-07-19,6:19:00,28,Female,37,Clothing,4,25,7,100,6,Morning,Adult,93.00,2023,July,Wednesday
117,2023-08-04,11:38:00,8,Male,19,Electronics,2,500,230,1000,11,Morning,Adult,770.00,2023,August,Friday
1117,2023-09-11,7:48:00,144,Male,19,Electronics,2,500,210,1000,7,Morning,Adult,790.00,2023,September,Monday
442,2023-06-30,11:07:00,24,Female,60,Clothing,4,25,13,100,11,Morning,Old,87.00,2023,June,Friday
590,2023-05-04,11:52:00,151,Male,36,Clothing,3,300,135,900,11,Morning,Adult,765.00,2023,May,Thursday
607,2023-05-05,9:33:00,109,Male,54,Clothing,3,25,13,75,9,Morning,Adult,62.00,2023,May,Friday
1442,2023-02-16,11:02:00,96,Female,60,Clothing,4,25,11,100,11,Morning,Old,89.00,2023,February,Thursday
1590,2023-08-10,9:39:00,142,Male,36,Clothing,3,300,147,900,9,Morning,Adult,753.00,2023,August,Thursday
1607,2023-01-16,10:18:00,53,Male,54,Clothing,3,25,8,75,10,Morning,Adult,67.00,2023,January,Monday
436,2023-10-22,11:54:00,21,Female,57,Clothing,4,30,14,120,11,Morning,Adult,106.00,2023,October,Sunday
942,2023-12-01,9:22:00,35,Male,51,Clothing,3,500,160,1500,9,Morning,Adult,1340.00,2023,December,Friday
1436,2023-01-20,11:29:00,1,Female,57,Clothing,4,30,10,120,11,Morning,Adult,110.00,2023,January,Friday
1942,2023-09-16,11:53:00,112,Male,51,Clothing,3,500,265,1500,11,Morning,Adult,1235.00,2023,September,Saturday
659,2023-06-09,6:08:00,75,Female,39,Electronics,1,30,8,30,6,Morning,Adult,22.00,2023,June,Friday
941,2023-04-28,9:58:00,39,Female,57,Clothing,2,25,7,50,9,Morning,Adult,43.00,2023,April,Friday
1659,2023-07-27,9:29:00,22,Female,39,Electronics,1,30,9,30,9,Morning,Adult,21.00,2023,July,Thursday
1941,2023-01-06,6:14:00,48,Female,57,Clothing,2,25,12,50,6,Morning,Adult,38.00,2023,January,Friday
136,2023-12-26,8:59:00,25,Male,44,Electronics,2,300,141,600,8,Morning,Adult,459.00,2023,December,Tuesday
175,2023-01-25,10:02:00,23,Female,31,Electronics,4,25,13,100,10,Morning,Adult,87.00,2023,January,Wednesday
663,2023-08-16,6:32:00,133,Male,23,Clothing,4,300,87,1200,6,Morning,Adult,1113.00,2023,August,Wednesday
748,2023-03-01,9:35:00,132,Male,25,Clothing,3,50,24,150,9,Morning,Adult,126.00,2023,March,Wednesday
806,2023-01-22,8:08:00,14,Female,35,Beauty,3,300,165,900,8,Morning,Adult,735.00,2023,January,Sunday
1136,2023-07-02,8:41:00,93,Male,44,Electronics,2,300,81,600,8,Morning,Adult,519.00,2023,July,Sunday
1175,2023-06-02,6:38:00,103,Female,31,Electronics,4,25,12,100,6,Morning,Adult,88.00,2023,June,Friday
1663,2023-12-07,7:04:00,33,Male,23,Clothing,4,300,81,1200,7,Morning,Adult,1119.00,2023,December,Thursday
1748,2023-03-02,10:24:00,119,Male,25,Clothing,3,50,16,150,10,Morning,Adult,134.00,2023,March,Thursday
1806,2023-06-14,10:13:00,61,Female,35,Beauty,3,300,102,900,10,Morning,Adult,798.00,2023,June,Wednesday
38,2023-02-25,11:39:00,147,Male,38,Beauty,4,50,26,200,11,Morning,Adult,174.00,2023,February,Saturday
313,2023-12-16,10:03:00,11,Female,55,Beauty,3,500,140,1500,10,Morning,Adult,1360.00,2023,December,Saturday
402,2023-07-12,8:45:00,63,Female,41,Clothing,2,300,135,600,8,Morning,Adult,465.00,2023,July,Wednesday
459,2023-05-23,7:12:00,122,Male,28,Clothing,4,300,75,1200,7,Morning,Adult,1125.00,2023,May,Tuesday
1038,2023-12-30,9:09:00,11,Male,38,Beauty,4,50,21,200,9,Morning,Adult,179.00,2023,December,Saturday
1313,2023-06-04,9:22:00,10,Female,55,Beauty,3,500,170,1500,9,Morning,Adult,1330.00,2023,June,Sunday
1402,2023-06-24,6:47:00,110,Female,41,Clothing,2,300,156,600,6,Morning,Adult,444.00,2023,June,Saturday
1459,2023-11-10,6:46:00,13,Male,28,Clothing,4,300,144,1200,6,Morning,Adult,1056.00,2023,November,Friday
161,2023-07-01,6:58:00,104,Male,64,Beauty,2,500,195,1000,6,Morning,Old,805.00,2023,July,Saturday
328,2023-10-29,6:56:00,9,Male,39,Beauty,2,50,27,100,6,Morning,Adult,73.00,2023,October,Sunday
383,2023-03-24,8:53:00,64,Female,46,Beauty,3,30,8,90,8,Morning,Adult,82.00,2023,March,Friday
973,2023-09-03,8:44:00,51,Male,60,Clothing,1,50,13,50,8,Morning,Old,37.00,2023,September,Sunday
978,2023-07-27,9:58:00,16,Female,53,Clothing,3,50,19,150,9,Morning,Adult,131.00,2023,July,Thursday
1161,2023-06-29,11:06:00,30,Male,64,Beauty,2,500,160,1000,11,Morning,Old,840.00,2023,June,Thursday
1328,2023-12-10,7:49:00,60,Male,39,Beauty,2,50,25,100,7,Morning,Adult,75.00,2023,December,Sunday
1383,2023-09-06,9:13:00,68,Female,46,Beauty,3,30,14,90,9,Morning,Adult,76.00,2023,September,Wednesday
1973,2023-08-19,10:10:00,22,Male,60,Clothing,1,50,22,50,10,Morning,Old,28.00,2023,August,Saturday
1978,2023-08-31,11:59:00,41,Female,53,Clothing,3,50,16,150,11,Morning,Adult,134.00,2023,August,Thursday
33,2023-12-24,7:40:00,33,Female,50,Electronics,2,50,21,100,7,Morning,Adult,79.00,2023,December,Sunday
138,2023-04-27,10:56:00,127,Male,49,Clothing,4,50,27,200,10,Morning,Adult,173.00,2023,April,Thursday
471,2023-03-08,10:21:00,136,Male,32,Clothing,3,50,13,150,10,Morning,Adult,137.00,2023,March,Wednesday
636,2023-05-09,6:15:00,60,Female,21,Beauty,3,500,230,1500,6,Morning,Adult,1270.00,2023,May,Tuesday
1033,2023-04-12,6:52:00,32,Female,50,Electronics,2,50,19,100,6,Morning,Adult,81.00,2023,April,Wednesday
1138,2023-10-16,11:59:00,27,Male,49,Clothing,4,50,15,200,11,Morning,Adult,185.00,2023,October,Monday
1471,2023-06-25,10:34:00,30,Male,32,Clothing,3,50,13,150,10,Morning,Adult,137.00,2023,June,Sunday
1636,2023-07-22,11:26:00,50,Female,21,Beauty,3,500,150,1500,11,Morning,Adult,1350.00,2023,July,Saturday
177,2023-03-24,8:40:00,30,Male,45,Beauty,2,50,27,100,8,Morning,Adult,73.00,2023,March,Friday
426,2023-12-13,8:11:00,137,Male,23,Electronics,3,50,13,150,8,Morning,Adult,137.00,2023,December,Wednesday
1177,2023-02-20,9:19:00,89,Male,45,Beauty,2,50,15,100,9,Morning,Adult,85.00,2023,February,Monday
1426,2023-12-12,11:32:00,114,Male,23,Electronics,3,50,25,150,11,Morning,Adult,125.00,2023,December,Tuesday
76,2023-09-09,7:33:00,70,Female,22,Electronics,2,50,15,100,7,Morning,Adult,85.00,2023,September,Saturday
91,2023-04-14,6:31:00,152,Female,55,Electronics,1,500,235,500,6,Morning,Adult,265.00,2023,April,Friday
461,2023-07-18,10:33:00,21,Female,18,Beauty,2,500,265,1000,10,Morning,Adult,735.00,2023,July,Tuesday
764,2023-11-07,8:46:00,47,Female,40,Clothing,1,25,11,25,8,Morning,Adult,14.00,2023,November,Tuesday
1076,2023-07-14,11:09:00,99,Female,22,Electronics,2,50,15,100,11,Morning,Adult,85.00,2023,July,Friday
1091,2023-07-15,8:46:00,139,Female,55,Electronics,1,500,235,500,8,Morning,Adult,265.00,2023,July,Saturday
1461,2023-05-01,8:43:00,63,Female,18,Beauty,2,500,180,1000,8,Morning,Adult,820.00,2023,May,Monday
1764,2023-11-02,11:04:00,13,Female,40,Clothing,1,25,12,25,11,Morning,Adult,13.00,2023,November,Thursday
202,2023-01-25,6:24:00,61,Female,34,Clothing,4,300,120,1200,6,Morning,Adult,1080.00,2023,January,Wednesday
301,2023-07-30,10:58:00,104,Male,30,Clothing,4,30,10,120,10,Morning,Adult,110.00,2023,July,Sunday
703,2023-07-31,9:56:00,140,Male,34,Electronics,2,50,19,100,9,Morning,Adult,81.00,2023,July,Monday
1202,2023-11-13,6:56:00,89,Female,34,Clothing,4,300,144,1200,6,Morning,Adult,1056.00,2023,November,Monday
1301,2023-09-24,9:58:00,70,Male,30,Clothing,4,30,11,120,9,Morning,Adult,109.00,2023,September,Sunday
1703,2023-06-10,8:36:00,2,Male,34,Electronics,2,50,17,100,8,Morning,Adult,83.00,2023,June,Saturday
294,2023-10-09,9:24:00,89,Female,23,Clothing,3,30,15,90,9,Morning,Adult,75.00,2023,October,Monday
